Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-39,1869,757,331,159,257,0,2248,15405,3443,-443,4760,0
00:05,-39,1870,759,329,161,257,0,2249,15363,3194,343,4523,0
00:10,-40,1864,758,330,161,258,0,2247,15344,3170,597,4351,0
00:15,-39,1862,758,330,160,258,0,2247,15374,3203,332,4365,0
00:20,-39,1888,759,331,160,259,0,2247,15380,3129,-9,4613,0
00:25,-38,1917,759,331,160,260,0,2247,15397,3106,-322,4745,0
00:30,-38,1950,758,331,160,261,0,2246,15407,3092,-495,4725,0
00:35,-38,1961,759,330,161,260,0,2247,15389,3078,-724,4766,0
00:40,-39,1977,759,331,161,258,0,2247,15354,3050,-717,4640,0
00:45,-39,1983,759,332,161,259,0,2247,15329,3028,-712,4471,0
00:50,-39,1975,759,335,161,258,0,2248,15302,3016,-767,4392,0
00:55,-39,1961,760,334,161,258,0,2249,15242,3017,-878,4416,0
01:00,-39,1924,760,335,161,257,0,2248,15139,3013,-772,4277,0
01:05,-39,1869,761,336,161,257,0,2249,14922,2982,-492,4241,0
01:10,-39,1829,762,335,160,260,0,2248,14776,2972,-329,4212,0
01:15,-39,1782,762,335,161,263,0,2249,14727,2985,-307,4108,0
01:20,-38,1733,762,334,161,264,0,2248,14735,2998,-411,4089,0
01:25,-39,1685,762,332,160,264,0,2249,14732,2955,-530,4185,0
01:30,-38,1627,762,332,161,264,0,2249,14672,2951,-551,4187,0
01:35,-39,1556,762,333,160,264,0,2249,14611,2960,-675,4291,0
01:40,-38,1487,762,333,160,263,0,2248,14553,2955,-690,4354,0
01:45,-39,1450,762,333,160,262,0,2249,14481,2942,-717,4378,0
01:50,-38,1427,762,335,160,261,0,2247,14404,2922,-813,4453,0
01:55,-38,1395,762,334,160,261,0,2248,14322,2901,-883,4524,0
02:00,-39,1373,762,333,160,262,0,2246,14336,2856,-949,4540,0
02:05,-39,1349,763,334,160,262,0,2248,14353,2889,-946,4418,0
02:10,-38,1336,763,332,160,264,0,2247,14351,2915,-1084,4456,0
02:15,-38,1310,764,333,160,264,0,2248,14328,2974,-1189,4442,0
02:20,-38,1276,763,333,160,264,0,2248,14262,3000,-1244,4428,0
02:25,-38,1231,763,335,160,264,0,2249,14206,3004,-1256,4439,0
02:30,-38,1174,763,334,160,263,0,2249,14149,2980,-1258,4501,0
02:35,-38,1138,763,334,160,263,0,2250,14121,2972,-1271,4485,0
02:40,-38,1118,763,331,160,262,0,2250,14114,2973,-1268,4406,0
02:45,-37,1096,764,332,160,262,0,2250,14119,2974,-1314,4366,0
02:50,-37,1055,763,336,160,263,0,2249,14138,2982,-1385,4372,0
02:55,-38,995,764,334,160,263,0,2250,14100,2975,-1434,4444,0
03:00,-37,946,764,334,160,263,0,2251,14010,2915,-1337,4446,0
03:05,-37,926,765,335,160,263,0,2251,13912,2840,-1226,4483,0
03:10,-37,900,765,333,159,264,0,2251,13870,2744,-1064,4478,0
03:15,-37,887,765,334,159,262,0,2250,13866,2740,-1013,4401,0
03:20,-37,865,765,334,159,262,0,2249,13818,2734,-985,4383,0
03:25,-37,857,766,334,159,262,0,2250,13795,2718,-1026,4384,0
03:30,-37,832,766,335,159,262,0,2250,13763,2719,-1043,4419,0
03:35,-37,788,766,336,160,262,0,2251,13724,2728,-1039,4462,0
03:40,-37,750,765,335,160,263,0,2250,13719,2726,-1018,4439,0
03:45,-37,726,766,335,160,262,0,2250,13722,2695,-998,4432,0
03:50,-37,692,766,334,160,262,0,2250,13725,2719,-1026,4428,0
03:55,-37,678,766,336,160,263,0,2248,13736,2726,-1023,4366,0
04:00,-37,669,766,337,160,263,0,2250,13772,2727,-1022,4358,0
04:05,-37,657,766,338,161,262,0,2250,13828,2852,-1086,4306,0
04:10,-37,628,763,338,160,265,0,2249,13869,2927,-1003,4198,0
04:15,-37,597,761,339,161,266,0,2249,13894,2940,-968,4182,0
04:20,-37,579,761,338,161,264,0,2250,13913,2925,-951,4182,0
04:25,-37,555,761,338,160,264,0,2250,13937,2939,-928,4160,0
04:30,-36,530,762,339,160,263,0,2250,13961,2921,-936,4176,0
04:35,-37,510,762,339,160,264,0,2249,13970,2864,-886,4195,0
04:40,-34,488,762,337,160,264,0,2250,13970,2874,-764,4125,0
04:45,-7,476,762,339,160,265,0,2249,13988,2885,-711,4050,0
04:50,-7,474,762,339,160,265,0,2246,14011,2870,-670,4040,0
04:55,-7,477,762,341,160,265,0,2249,14069,2871,-636,3957,0
05:00,-7,483,763,343,160,265,0,2249,14108,2872,-554,3881,0
05:05,-7,486,764,345,159,265,0,2249,13949,2984,-365,3948,0
05:10,-7,463,765,347,160,267,0,2247,13861,2888,-138,4123,0
05:15,-7,451,764,345,159,267,0,2247,13961,2788,108,3963,0
05:20,-7,439,763,346,159,266,0,2249,14078,2840,235,3753,0
05:25,-7,430,764,346,159,265,0,2249,14138,2846,294,3697,0
05:30,-7,411,764,345,159,265,0,2250,14195,2922,259,3694,0
05:35,-7,394,765,344,158,264,0,2248,14233,2985,233,3740,0
05:40,-6,381,764,341,158,264,0,2249,14251,3022,276,3781,0
05:45,-6,369,765,343,158,263,0,2249,14262,3026,303,3825,0
05:50,-6,359,765,344,158,264,0,2250,14280,3040,336,3827,0
05:55,-6,348,765,348,157,265,0,2249,14325,3109,374,3786,0
06:00,-7,344,764,349,157,265,0,2250,14346,3117,458,3803,0
06:05,-6,345,766,351,158,264,0,2251,14361,3242,516,3920,0
06:10,-6,341,766,353,158,264,0,2249,14369,3286,707,3916,0
06:15,-4,336,766,353,157,263,0,2250,14402,3296,880,3832,0
06:20,2,333,766,353,158,263,0,2250,14453,3293,897,3867,0
06:25,20,326,766,353,159,263,0,2251,14534,3172,989,3886,0
06:30,63,326,766,352,158,264,0,2251,14565,3142,995,3898,0
06:35,148,328,766,353,158,264,0,2251,14556,3164,861,3970,0
06:40,310,327,766,354,159,264,0,2250,14568,3217,611,4123,0
06:45,559,324,766,353,158,264,0,2251,14592,3204,393,4146,0
06:50,905,324,766,351,158,264,0,2251,14591,3164,183,4123,0
06:55,1346,319,766,350,159,265,0,2250,14589,3094,-107,4136,0
07:00,1872,301,766,351,159,262,0,2251,14573,2928,-162,4005,0
07:05,2500,289,765,350,158,262,0,2250,14491,2557,87,3932,0
07:10,3151,282,765,351,158,247,0,2251,14339,2385,-155,4060,0
07:15,3852,288,762,352,157,246,0,2250,14239,2316,-631,4085,0
07:20,4603,289,760,350,157,246,0,2250,14177,2305,-1162,3985,0
07:25,5390,281,760,352,156,246,0,2250,14139,2318,-2289,4345,0
07:30,6221,279,765,352,157,248,0,2249,14036,2242,-2913,4368,0
07:35,7052,283,765,352,159,248,0,2248,13851,2197,-3315,4208,0
07:40,7871,281,765,352,157,247,0,2247,13415,2195,-3528,4058,0
07:45,8700,276,764,353,156,248,0,2245,12898,2202,-3796,4002,0
07:50,9521,266,763,352,155,248,0,2245,12305,2208,-3856,3817,0
07:55,10327,260,762,350,155,248,0,2245,11761,2207,-3952,3630,0
08:00,11152,258,760,352,155,248,0,2245,11383,2192,-4134,3461,0
08:05,11917,257,761,353,156,248,0,2245,11637,2186,-5244,3703,0
08:10,12629,247,761,352,155,254,0,2243,11668,2166,-5643,3687,0
08:15,13310,233,760,351,156,255,0,2244,11600,2172,-5807,3205,0
08:20,13772,223,759,348,156,253,0,2244,11402,2156,-6226,3408,0
08:25,14139,218,759,348,156,253,0,2243,11092,2120,-6243,3352,0
08:30,14660,215,758,349,155,254,0,2242,10902,2135,-6259,3141,0
08:35,14993,221,757,349,156,253,0,2243,10848,2106,-6437,3140,0
08:40,15363,223,757,348,156,253,0,2242,10859,2110,-6634,2874,0
08:45,15626,219,757,349,156,253,0,2243,10817,2076,-6604,2784,0
08:50,15760,208,756,349,154,254,0,2242,10778,2056,-6612,2686,0
08:55,15991,202,756,351,151,253,0,2243,10622,2029,-6510,2581,0
09:00,16189,194,754,352,141,252,0,2243,10657,1963,-6549,2458,0
09:05,16361,185,753,354,142,250,0,2243,10787,1617,-6601,2603,0
09:10,16522,180,754,354,144,248,0,2243,10824,1594,-6653,2500,0
09:15,16674,169,754,351,145,248,0,2242,10836,1573,-6657,2351,0
09:20,16792,162,753,348,147,248,0,2242,10828,1574,-6711,2347,0
09:25,16890,162,753,347,147,248,0,2242,10790,1572,-6778,2340,0
09:30,16980,162,753,347,147,250,0,2243,10774,1571,-6653,2125,0
